,Land,Date,pagePath,Number of Pages,Sessions,Users,Duration,ProductID,Product,Supplier,OrgId
8258,Germany,2022-11-21,/marktplatz%3Ftab=0&productId=206?tab=0&productId=206,2,1,1,413,206,BIM-Connector®,FRILO Software GmbH,70
8259,Germany,2022-11-02,/marktplatz%3Ftab=0&attr=4?tab=0&attr=4&ptgId=10&productId=206,1,1,1,771,206,BIM-Connector®,FRILO Software GmbH,70
8260,Germany,2022-11-02,/marktplatz%3Ftab=0&attr=4?tab=0&ptgId=10&attr=4&appSubPro=206&productId=206,1,1,1,3,206,BIM-Connector®,FRILO Software GmbH,70
8261,Germany,2023-10-24,/marktplatz?tab=0&productId=136,1,1,1,7,136,projo,Projo,110
8262,Germany,2022-10-19,/marktplatz%3Ftab=0&ptgId=6?tab=0&productId=136,1,1,1,220,136,projo,Projo,110
8263,Germany,2023-10-24,/marktplatz?tab=0&productId=153,1,1,1,3,153,QCAD Professional,RibbonSoft GmbH,130
8264,Germany,2022-09-19,/marktplatz%3Ftab=0&productId=233?tab=0&productId=153,1,1,1,95,153,QCAD Professional,RibbonSoft GmbH,130
8276,Germany,2023-10-25,/marktplatz?tab=0&productId=14,1,1,1,3,14,Revizto,Vizerra SA,10
8288,Germany,2023-10-18,/marktplatz?tab=0&ptgId=33&productId=14,1,1,1,8,14,Revizto,Vizerra SA,10
8289,Germany,2023-10-17,/marktplatz?tab=0&attr=118&productId=14,1,1,1,8,14,Revizto,Vizerra SA,10
8293,Germany,2023-10-11,/marktplatz?tab=0&ptgId=25&attr=118&productId=14,1,1,1,16,14,Revizto,Vizerra SA,10
8297,Germany,2023-10-01,/marktplatz?tab=0&search=Revizto&productId=14,0,1,1,0,14,Revizto,Vizerra SA,10
8298,Germany,2023-09-29,/marktplatz?tab=0&search=Revizto&productId=14,1,1,1,3,14,Revizto,Vizerra SA,10
8303,Germany,2023-09-20,/marktplatz?tab=0&ptgId=25&productId=14,1,1,1,8,14,Revizto,Vizerra SA,10
8306,Norway,2023-09-12,/marktplatz?tab=0&ptgId=25&productId=14,2,1,1,48,14,Revizto,Vizerra SA,10
8313,Germany,2023-08-03,/marktplatz?tab=0&attr=105&productId=14,1,1,1,20,14,Revizto,Vizerra SA,10
8319,Germany,2023-07-05,/marktplatz?tab=0&rating=4&productId=14,1,1,1,4,14,Revizto,Vizerra SA,10
8339,Germany,2023-04-06,/marktplatz%3Ftab=0&ptgId=57&productId=151?tab=0&productId=14,1,1,1,102,14,Revizto,Vizerra SA,10
8343,Germany,2023-03-23,/marktplatz%3Ftab=0&ptgId=1?tab=0&orgId=10&productId=14,1,1,1,88,14,Revizto,Vizerra SA,10
8344,Germany,2023-03-22,/marktplatz?tab=0&ptgId=58&attr=4&attr=83&attr=29&rating=4&productId=14,1,1,1,5,14,Revizto,Vizerra SA,10
8390,Germany,2023-01-12,/marktplatz?tab=0&rating=4&productId=14,1,1,1,9,14,Revizto,Vizerra SA,10
8397,Germany,2022-12-22,/marktplatz%3Ftab=1&certifiId=13&certificationId=13?tab=0&search=Revizto&productId=14,1,1,1,35,14,Revizto,Vizerra SA,10
