Date,Land,pagePath,Number of Pages,Sessions,Users,Duration
2022-10-19,Germany,/marktplatz%3Ftab=0&category=APP?tab=1,1,1,1,5
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6,1,1,1,11
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0,1,1,1,22
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&orgId=53,1,1,1,36
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0,16,2,2,104
2022-10-19,Germany,/marktplatz%3Ftab=0&category=APP?tab=0,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=3,1,1,1,2
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=154,4,1,1,49
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=2,3,1,1,47
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=1,3,1,1,27
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=1&certificationType=PTG_CERT,2,1,1,65
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=237,2,1,1,9
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=204,2,1,1,5
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0&search=search&attr=12,2,1,1,11
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0&search=search,2,1,1,32
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=2&organisationId=53,2,1,1,50
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=2&orgId=63&organisationId=63,2,1,1,19
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6,1,1,1,12
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&productId=217,1,1,1,31
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=2,2,1,1,12
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&search=BIMvision%20,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&search=BIMvision%20&productId=83,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=288,1,1,1,13
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=44,1,1,1,7
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=66,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=143,6,1,1,74
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=80,1,1,1,3
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&rating=5,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=1&certificationType=PTG_CERT&certificationId=19,1,1,1,4
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=1&orgId=116,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=2&organisationId=202,1,1,1,6
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=2&organisationId=214,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=1&certifiId=24&certificationId=24?tab=1&certifiId=24&certificationId=24,1,1,1,0
2022-10-19,Germany,/marktplatz?tab=0,1,6,6,43
2022-10-19,Germany,/marktplatz?tab=0&rating=5&rating=4&rating=3&rating=2&rating=1,1,1,1,1
2022-10-19,Germany,/marktplatz?tab=0&search=prop,1,1,1,1
2022-10-19,Germany,/marktplatz?tab=0&search=prop&productId=291,1,3,2,3
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=272,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=181,1,1,1,2
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=156,1,1,1,2
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&productId=154&orgId=131,1,1,1,1
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0,1,1,1,39
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0&appSubPro=291&productId=291,1,1,1,5
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0&search=digiwoh,1,1,1,3
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0&search=prop&productId=291,1,1,1,2
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0&search=search&attr=12&productId=291,1,1,1,24
2022-10-19,Germany,/marktplatz%3Ftab=0&search=prop&productId=291?tab=0&search=search&productId=291,1,1,1,11
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&orgId=131,1,1,1,6
2022-10-19,Germany,/marktplatz%3Ftab=0?tab=0&orgId=131&productId=154,1,1,1,5
2022-10-18,Germany,/organisations/249/products/291,3,1,1,619
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=15,2,2,1,243
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0,2,1,1,49
2022-10-18,Germany,/organisations/249/products/291/variants/381,2,1,1,46
2022-10-18,Germany,/organisations/167/information,2,1,1,15
2022-10-18,Germany,/marktplatz?tab=0&ptgId=45&productId=198,2,1,1,111
2022-10-18,Liechtenstein,/marktplatz%3Ftab=0?tab=0,4,2,1,80
2022-10-18,Germany,/organisations/249/products/create,2,1,1,6
2022-10-18,Germany,/marktplatz?tab=0&ptgId=45&productId=108,2,1,1,93
2022-10-18,Germany,/marktplatz?tab=0&orgId=249&productId=291,2,1,1,20
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&productId=143,2,1,1,49
2022-10-18,Germany,/marktplatz%3Ftab=0&search=raumbuch?tab=0&search=raumbuch,2,1,1,33
2022-10-18,Germany,/marktplatz?tab=0&orgId=249,3,1,1,35
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=15&productId=83,1,1,1,0
2022-10-18,Germany,/profil/settings,1,1,1,19
2022-10-18,Germany,/marktplatz?tab=0&ptgId=45&productId=195,1,1,1,7
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&ptgId=8&search=quality,1,1,1,8
2022-10-18,Germany,/profil/mitgliedschaften,1,1,1,4
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0,5,4,4,126
2022-10-18,Germany,/organisations/249/products,5,1,1,218
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&search=qualit%C3%A4tssicherung,1,1,1,7
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&search=quality,1,1,1,44
2022-10-18,Liechtenstein,/marktplatz%3Ftab=0?tab=0&ptgId=26,5,2,1,135
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=8,1,1,1,27
2022-10-18,Switzerland,/marktplatz%3Ftab=0?tab=0,5,2,2,6
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&search=qualit%C3%A4tssicherung,1,1,1,5
2022-10-18,Germany,/marktplatz,4,3,3,13
2022-10-18,Germany,/marktplatz?tab=0&search=digi,1,1,1,10
2022-10-18,Germany,/marktplatz?tab=0&ptgId=45,1,1,1,3
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&productId=124,1,1,1,1
2022-10-18,Germany,/marktplatz?tab=0&orgId=249&search=digi,1,1,1,30
2022-10-18,Germany,/marktplatz%3Ftab=1&certifiId=24&certificationId=24?tab=1&certifiId=24&certificationId=24,1,1,1,0
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=2&organisationId=15,1,1,1,39
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=2,1,1,1,4
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&search=label,1,1,1,22
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&search=kwb,1,1,1,10
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&search=h%C3%B6ttgenroth,1,1,1,1
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&search=NEVARIS%20Build&productId=53,1,1,1,5
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&search=NEVARIS%20Build,1,1,1,1
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&productId=73,1,1,1,3
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&productId=66,1,1,1,10
2022-10-18,Germany,/marktplatz%3Ftab=0?tab=0&productId=211,1,1,1,18
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&ptgId=8,1,1,1,1
2022-10-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6,1,1,1,11
2022-10-18,Germany,/marktplatz%3Ftab=0,1,1,1,3
2022-10-18,Liechtenstein,/marktplatz%3Ftab=0?tab=0&ptgId=26&productId=252,2,2,1,132
2022-10-18,Germany,/organisations/249/products/291/variants/381/version/389/edit,1,1,1,54
2022-10-18,Germany,/organisations/249/products/291/edit,1,1,1,3
2022-10-18,Germany,/organisations/239/information,1,1,1,19
2022-10-18,Germany,/organisations/167/products,1,1,1,65
2022-10-18,Germany,/marktplatz?tab=2&search=digi&organisationId=249,1,1,1,9
